benchmark,methods,pop_size,generations,run ke-1,run ke-2,run ke-3,run ke-4,run ke-5,run ke-6,run ke-7,run ke-8,run ke-9,run ke-10,run ke-11,run ke-12,run ke-13,run ke-14,run ke-15,run ke-16,run ke-17,run ke-18,run ke-19,run ke-20
X-n502-k39,CA-KNN4,100,46,79594.478,80269.364,79149.217,79904.895,78467.131,78978.63,81202.78,79347.378,81059.469,79822.427,80571.639,80074.478,80749.9,81055.933,79072.847,81106.39,78942.958,79999.396,78352.06,80752.806
X-n502-k39,CA-KNN4,100,47,79599.816,79989.353,79239.303,79944.725,78345.586,79032.786,81193.16,79371.092,80989.402,79665.218,80490.688,80111.076,80781.466,81014.071,79040.52,80918.484,79016.772,80083.072,78436.424,80756.211
X-n502-k39,CA-KNN4,100,48,79608.069,79958.914,79168.958,79979.646,78372.525,78930.054,81113.576,79262.713,81094.235,79668.063,80519.029,79960.445,80646.976,80996.072,78871.154,80898.419,79100.753,80092.161,78395.736,80586.961
X-n502-k39,CA-KNN4,100,49,79621.614,80265.377,79264.503,80035.251,78480.263,78916.427,81162.537,79241.318,81204.043,79649.275,80450.73,79930.091,80571.049,80790.441,78901.462,80811.853,79031.767,80048.606,78173.069,80652.578
X-n502-k39,CA-KNN4,100,50,79573.697,79983.64,79292.783,80141.156,78588.973,78919.622,81200.382,79343.947,81174.942,79704.921,80614.521,79816.329,80497.335,80818.904,79008.788,80745.528,78807.053,80350.322,78202.664,80395.682
X-n502-k39,CA-KNN5,100,1,82609.794,82794.561,82412.154,82751.846,83013.656,82287.243,82724.27,82456.101,82727.839,82596.101,82747.257,82654.871,82822.311,82815.377,83142.366,82671.832,82542.431,83132.575,82615.664,82611.797
X-n502-k39,CA-KNN5,100,2,83428.651,83751.897,83183.785,83188.522,83693.9,83333.319,83342.37,83694.42,83610.352,83276.472,83279.777,82737.335,83274.552,83571.521,83594.86,83107.541,82899.234,83626.485,83960.497,83328.117
X-n502-k39,CA-KNN5,100,3,84178.42,83721.012,83938.491,84126.269,84195.075,83715.761,83668.581,84258.407,84044.998,83740.941,83915.567,83677.447,83903.609,84451.723,84195.584,83381.723,83755.223,84593.655,84356.139,84276.891
X-n502-k39,CA-KNN5,100,4,84791.514,84541.364,84356.889,84764.826,84626.822,83855.936,84399.172,84925.785,84848.199,84185.738,84574.127,83978.433,84732.717,85242.646,84606.189,83326.656,84430.475,85122.227,85358.175,84715.951
X-n502-k39,CA-KNN5,100,5,84702.887,84742.178,84729.644,85459.641,84721.287,84417.275,85159.44,85427.963,84820.016,85332.171,85142.688,84458.481,84903.334,86722.292,85001.37,84177.755,85156.529,85423.98,85397.454,85050.501
X-n502-k39,CA-KNN5,100,6,85753.637,85827.014,84786.025,86217.407,85364.107,83636.656,85722.694,85784.038,84926.328,85401.976,85022.678,85218.245,85795.056,87611.651,85205.541,84725.222,85484.826,85572.4,85853.573,85454.895
X-n502-k39,CA-KNN5,100,7,86188.363,85456.145,85375.939,86387.688,85201.687,84363.267,85742.501,86053.297,85438.36,85378.408,85448.154,86058.35,85476.571,87477.065,86091.464,84948.674,85688.086,85867.421,86410.227,85900.313
X-n502-k39,CA-KNN5,100,8,86395.115,85599.263,86069.041,86118.579,85646.762,84120.593,85747.767,86802.472,85926.812,86337.761,85650.346,86641.531,85570.44,86989.768,86041.469,84416.199,86018.176,86455.281,86385.992,85694.381
X-n502-k39,CA-KNN5,100,9,86350.61,85804.499,86041.315,86272.769,85776.915,83667.367,86057.88,87461.983,86544.134,86651.293,85786.297,87333.528,85162.863,86947.803,86656.386,84660.235,85871.469,86273.935,87058.471,85820.929
X-n502-k39,CA-KNN5,100,10,86470.542,86091.146,86442.838,86288.168,85387.663,83879.391,85849.641,88449.561,86815.495,86724.401,85197.939,86882.204,84991.762,86937.44,86559.111,84853.644,85865.472,86717.986,87397.95,85877.16
X-n502-k39,CA-KNN5,100,11,86697.88,85745.022,87700.844,87056.449,85091.046,83550.996,86305.009,88410.82,87346.369,86413.365,85373.763,87053.626,85156.023,87075.408,86425.869,84112.422,85554.87,86738.995,86738.112,86641.143
X-n502-k39,CA-KNN5,100,12,86581.542,85941.417,87073.294,86862.051,84898.808,83706.053,86424.753,88426.325,86982.64,85285.123,85342.023,86944.415,84357.222,86875.147,86287.165,84151.423,85422.145,87137.377,86420.515,87041.798
X-n502-k39,CA-KNN5,100,13,87188.84,86192.673,87369.405,86476.418,84862.86,84366.475,86480.611,88346.567,87142.63,85173.756,85265.308,86446.644,84506.401,87784.071,85496.832,84312.532,85217.934,87662.52,86359.77,86698.05
X-n502-k39,CA-KNN5,100,14,87049.032,85734.435,88575.851,87031.503,85867.394,84027.715,86654.407,88642.974,86513.261,85746.782,84851.036,85254.482,84385.975,87403.483,85240.913,84011.948,85362.122,88120.119,85630.511,87175.093
X-n502-k39,CA-KNN5,100,15,87085.086,86254.421,88577.81,86714.016,85245.695,83848.902,86592.363,86853.295,86879.078,86767.522,84305.319,84378.696,84039.719,87086.082,84700.068,83942.872,85557.365,88791.263,85574.269,87109.822
X-n502-k39,CA-KNN5,100,16,86489.841,86230.886,87775.383,86782.007,83778.407,83788.698,86138.731,86721.065,86823.438,86762.553,83741.246,84010.233,83481.613,86834.224,83879.356,83904.67,85464.755,88062.878,84410.626,87008.932
X-n502-k39,CA-KNN5,100,17,86301.611,86721.717,86576.258,86264.596,84053.567,83628.445,86576.758,87673.374,87224.066,85709.751,83771.329,83571.554,82597.152,86663.379,83552.607,83657.289,85138.701,87933.449,83369.464,86295.362
X-n502-k39,CA-KNN5,100,18,86464.324,87133.417,85838.174,86413.926,83905.912,83412.705,85462.833,86261.353,86359.128,86513.249,83584.876,83026.719,82611.952,87056.401,83391.298,83235.371,84961.363,87700.366,83798.261,86841.314
X-n502-k39,CA-KNN5,100,19,85876.656,86435.96,85040.343,86457.386,83268.308,82602.969,85673.551,86268.337,86561.495,85968.588,83291.258,82707.743,82431.408,86908.694,83418.345,82864.449,84580.044,86871.302,83849.821,87136.584
X-n502-k39,CA-KNN5,100,20,85619.53,86825.429,84619.787,86599.568,83602.973,82640.63,85690.255,85819.06,85782.785,85116.07,83260.133,82545.403,82356.133,87145.716,83151.761,82369.515,83991.349,85814.561,84020.734,86840.485
X-n502-k39,CA-KNN5,100,21,85890.232,87059.67,84018.912,86167.441,83456.142,82311.836,85460.36,85263.97,85691.171,84801.109,82695.241,82912.289,81973.198,86234.397,83388.308,82522.579,83622.367,85088.193,83812.134,86528.023
X-n502-k39,CA-KNN5,100,22,85520.001,87026.672,83788.271,86081.892,82618.044,82296.688,85477.434,85122.82,85506.597,83738.124,82318.138,82492.622,81972.495,85745.627,83145.69,82531.818,83991.689,84616.304,83510.91,86320.793
X-n502-k39,CA-KNN5,100,23,85829.798,86542.732,83587.467,86761.442,82128.224,82539.557,85764.507,84859.587,84901.788,84259.65,82375.407,82209.861,81902.828,85497.6,83169.328,82329.369,83532.167,84153.611,84337.478,85743.742
X-n502-k39,CA-KNN5,100,24,85495.305,86171.45,83836.363,86630.657,82039.594,82024.756,85396.627,84815.468,84719.082,84716.97,82152.099,82023.024,81864.763,85012.895,83278.012,82543.824,83596.516,83511.625,84294.491,85573.122
X-n502-k39,CA-KNN5,100,25,84391.904,85929.376,83972.744,86075.466,82032.028,81971.904,85099.52,84723.324,84752.088,83372.305,82249.843,81989.214,81852.21,85147.824,82880.548,82587.593,83354.656,83663.119,83426.964,84923.829
X-n502-k39,CA-KNN5,100,26,84616.525,85272.666,83800.345,85803.427,82110.391,82144.92,84485.644,84677.77,85713.012,83573.501,82082.366,81875.442,81813.908,84642.227,82969.783,82637.702,83361.141,84115.595,82990.428,84859.894
X-n502-k39,CA-KNN5,100,27,84010.479,84559.462,82844.185,85295.128,82045.013,82113.36,83932.766,84345.535,85264.512,83178.266,82185.888,81788.699,81822.958,84975.167,82761.987,82706.272,83278.449,83671.823,83143.487,84421.231
X-n502-k39,CA-KNN5,100,28,83866.886,84721.322,82229.786,85014.843,82367.177,81926.359,84135.903,83777.342,85030.23,82757.922,82192.436,81611.686,81772.665,84509.394,82829.631,82367.194,83066.837,83545.124,83333.637,84206.577
X-n502-k39,CA-KNN5,100,29,84102.699,84171.406,82168.679,84623.036,81808.09,82244.489,83733.123,83440.352,85092.204,83033.199,81979.633,81627.251,81909.916,84631.682,82726.566,82457.601,82920.979,83585.024,83263.553,84418.391
X-n502-k39,CA-KNN5,100,30,83564.085,84395.603,82289.572,84555.683,81599.441,82045.568,83549.902,83570.311,84896.823,83225.754,82001.299,81741.547,81907.242,84401.765,82435.216,82269.049,83033.06,83817.833,82664.86,84317.336
X-n502-k39,CA-KNN5,100,31,83030.89,83861.041,82416.701,84033.862,81612.15,81979.402,83409.758,84065.105,84751.194,82811.887,81933.304,81829.711,81960.866,84310.626,82386.529,82266.822,82948.409,83134.344,82226.804,84302.8
X-n502-k39,CA-KNN5,100,32,82824.091,83157.059,82006.991,83581.027,81806.319,81896.742,83198.878,83987.382,84151.625,82482.036,82080.919,81720.749,82049.933,84781.614,82486.955,82199.882,83042.596,83162.03,81914.748,83722.572
X-n502-k39,CA-KNN5,100,33,82734.921,83009.27,82114.189,83037.115,81561.269,81862.804,82897.362,83346.951,84165.908,82027.724,82254.572,81660.166,81837.112,84629.486,82258.563,82274.595,83191.353,82906.196,81712.194,83635.875
X-n502-k39,CA-KNN5,100,34,82813.558,83214.806,82141.998,83214.278,81127.745,81733.806,82909.167,83320.981,83933.036,82112.986,82105.127,81706.765,81855.207,84282.404,82455.905,82338.246,82878.248,82977.861,81581.375,83140.694
X-n502-k39,CA-KNN5,100,35,82728.885,83208.288,81896.51,83589.266,81044.493,81725.902,82711.744,83649.534,84085.596,82329.81,81936.986,81746.584,82001.505,84187.592,82637.302,82405.384,82748.363,83081.347,81642.273,83102.594
X-n502-k39,CA-KNN5,100,36,82557.591,82798.972,81794.57,83824.341,81023.656,81755.795,82478.377,83604.744,83997.099,82134.651,81730.291,81761.875,82155.278,84118.714,82716.345,82003.735,82449.409,82896.726,81603.257,83205.557
X-n502-k39,CA-KNN5,100,37,82722.631,82876.574,81658.731,83903.356,80833.084,81952.061,82089.426,83209.855,84074.233,81715.278,81739.526,81573.685,82157.332,83986.181,82446.517,82064.698,81872.465,82639.491,81438.2,83246.693
X-n502-k39,CA-KNN5,100,38,83021.088,82669.851,81715.145,83268.165,80763.931,81875.487,81766.964,82942.235,83414.301,81716.039,81682.222,81502.35,82155.783,83681.337,82418.698,81899.91,82060.473,82294.738,81432.65,83207.876
X-n502-k39,CA-KNN5,100,39,82806.494,82727.672,81734.966,83201.707,80749.495,82163.278,81527.045,82744.136,83179.771,81583.486,81512.054,81518.974,82093.628,83592.025,82482.316,82116.56,82049.284,82501.568,81613.529,83208.115
X-n502-k39,CA-KNN5,100,40,82533.654,82726.746,81794.353,82935.79,80570.327,82176.658,81421.568,82591.103,83002.461,81420.788,81507.176,81568.538,82248.309,83532.82,82243.795,81914.904,82112.812,82440.503,81464.18,82885.456
X-n502-k39,CA-KNN5,100,41,82413.637,83044.568,81729.804,83074.479,80452.396,81756.095,81349.379,82578.165,82891.04,81440.008,81402.18,81519.635,81924.686,83167.492,82170.124,81916.684,82033.197,82825.781,81656.713,82742.114
X-n502-k39,CA-KNN5,100,42,82275.501,83317.702,81498.214,82973.659,80527.203,81686.269,81475.271,82595.435,82633.624,81478.92,81357.249,81653.897,81965.717,83239.456,82073.06,81749.765,82194.266,82422.279,81599.437,82884.184
X-n502-k39,CA-KNN5,100,43,82006.671,83436.232,81590.109,83136.636,80500.773,81728.369,81601.24,82485.814,82655.983,81487.933,81409.826,81636.289,81909.076,83260.646,82138.722,81855.772,82087.117,82481.039,81060.512,82827.08
X-n502-k39,CA-KNN5,100,44,82169.603,83265.954,81299.574,82879.292,80497.488,81820.858,81587.664,82366.824,82663.755,81476.04,81388.682,81591.338,82037.903,83249.998,82215.777,81904.658,81942.718,81969.53,81086.815,82842.158
X-n502-k39,CA-KNN5,100,45,81954.884,83024.232,81292.263,82677.294,80584.027,81904.844,81736.834,82459.445,82513.351,81130.878,81347.653,81416.134,81908.888,83264.173,81966.191,81644.606,82050.349,81548.113,81089.441,82875.669
X-n502-k39,CA-KNN5,100,46,82083.009,82947.758,81285.575,82670.619,80717.106,81563.797,81602.365,82422.126,82522.942,81217.401,81387.604,81505.635,81945.891,83115.139,81938.925,81678.733,82042.328,81568.746,81164.002,82768.674
X-n502-k39,CA-KNN5,100,47,82138.232,82904.337,81236.361,82605.631,80652.204,81444.053,81614.359,82407.928,82505.438,81130.621,81342.98,81666.137,81853.652,82997.236,81907.632,81519.423,82052.69,81625.657,81287.403,83090.548
X-n502-k39,CA-KNN5,100,48,82137.437,82565.678,81110.101,82784.618,80705.63,81280.419,81604.739,82337.266,82528.659,81138.301,81340.236,81520.294,81873.328,82520.122,81927.471,81703.388,81906.71,81761.043,81463.559,82970.995
X-n502-k39,CA-KNN5,100,49,81970.469,82612.78,81299.708,82736.308,80595.226,81468.114,81378.747,82389.004,82487.949,81312.518,81329.598,81350.201,81634.99,82533.597,82114.281,81539.891,81681.533,81827.524,81223.681,83009.329
X-n502-k39,CA-KNN5,100,50,81796.199,82436.483,81173.106,82666.503,80604.032,81208.662,81062.41,82311.472,82628.808,81257.059,81418.64,81403.703,81646.06,82433.701,82216.271,81412.766,81733.814,81838.956,81121.971,82932.642
X-n502-k39,HNRI,100,1,90949.96,92383.537,89992.734,89140.649,97954.09,86333.569,92782.909,86460.761,84646.957,90342.34,91150.505,86595.981,92342.735,89145.927,84643.351,90622.458,90995.225,88487.011,84855.951,88689.92
X-n502-k39,HNRI,100,2,83704.767,85267.5,79037.899,78138.215,88728.04,79630.845,80106.81,84109.073,79704.71,79397.678,77635.15,79242.114,81209.636,77680.577,78711.434,77037.984,79477.849,78954.163,80027.267,80876.466
X-n502-k39,HNRI,100,3,85716.992,78151.581,77557.085,77864.554,80039.975,78439.03,79102.587,78299.418,78278.645,78357.921,77431.514,77702.371,77386.962,78050.182,77189.016,78136.382,78209.443,76511.407,79397.648,77480.804
X-n502-k39,HNRI,100,4,83538.231,78350.716,78036.234,78200.514,79875.615,78613.173,78933.176,77158.575,77964.786,78245.252,78231.266,77245.476,77016.944,77731.885,77441.681,77775.398,79035.325,76566.014,77310.073,77829.392
X-n502-k39,HNRI,100,5,83464.702,78806.515,77457.07,77848.079,78696.778,79081.125,78452.199,77212.672,77448.679,78817.973,78320.131,76880.779,76675.154,78229.817,77519.562,77924.358,78935.531,76637.509,77432.073,76924.223
X-n502-k39,HNRI,100,6,80844.349,79109.091,76752.849,76792.658,79071.947,79175.62,78130.171,76486.794,76946.425,78797.771,78198.228,77689.912,77247.447,78615.993,76413.215,78264.432,78497.99,76059.609,77243.609,76542.501
X-n502-k39,HNRI,100,7,81059.387,78491.354,76239.419,76174.452,78965.365,78974.064,77874.605,76283.597,75487.838,78414.353,78364.221,77101.194,76135.941,78448.079,75535.508,75912.387,77569.605,76922.395,77447.274,76118.409
X-n502-k39,HNRI,100,8,78544.984,79321.787,77050.317,75768.944,78011.749,78135.939,77832.126,75878.601,75935.274,77576.419,78143.817,76854.531,75421.732,78751.451,76119.84,75397.814,77011.903,76593.082,77266.747,76290.996
X-n502-k39,HNRI,100,9,78447.131,79194.464,76582.499,75431.986,77303.045,77264.431,78262.526,76949.347,76207.821,78482.473,77050.377,76390.873,74766.442,78201.317,75077.897,75071.937,76310.278,75855.852,76408.639,75765.794
X-n502-k39,HNRI,100,10,78715.098,79199.371,75713.203,76154.073,77149.185,77297.002,78101.913,76166.855,75823.222,78702.563,76081.846,76998.038,74736.334,77063.007,74553.562,74227.942,74984.884,75853.795,75418.484,75198.433
X-n502-k39,HNRI,100,11,77606.357,78525.613,75165.862,75001.571,77207.284,76670.954,76976.011,75741.64,76169.766,77172.303,75685.233,77089.613,73878.806,77254.396,74346.743,73532.496,75315.446,75610.288,75497.431,75052.638
X-n502-k39,HNRI,100,12,77493.898,76636.343,74644.331,75024.135,77153.067,76128.272,76139.805,74661.76,75909.688,77167.027,75622.131,76385.551,73697.039,77759.376,74077.334,73636.072,74697.717,75167.914,75063.904,74220.482
X-n502-k39,HNRI,100,13,77411.209,76043.825,74267.04,74222.294,75250.294,75828.693,76495.284,74559.387,75877.556,76126.42,75194.867,76299.605,73747.883,77761.907,74087.236,73198.818,75050.397,74426.076,74378.249,73321.38
X-n502-k39,HNRI,100,14,76726.361,75717.222,73978.058,74681.164,75077.156,75148.122,75408.033,74678.222,76474.183,75550.104,74826.238,76367.093,73684.622,77936.842,74055.77,73039.901,74312.895,73974.594,74201.405,73155.991
X-n502-k39,HNRI,100,15,76602.113,75259.207,73845.439,74346.282,75409.254,74937.894,74502.505,74273.787,75705.853,74259.769,73937.496,76020.117,73534.242,77773.269,73220.694,72947.485,74144.957,73942.851,74130.348,72970.817
X-n502-k39,HNRI,100,16,76673.378,75162.971,73848.986,73933.148,74331.513,74405.408,74428.86,74084.333,75086.198,73965.588,73547.355,75902.169,73522.876,77077.764,73159.643,72879.649,73692.012,73687.455,74026.593,73236.407
X-n502-k39,HNRI,100,17,76911.843,74746.489,73655.531,73417.816,74198.103,74840.308,74356.289,73998.496,73972.423,74203.75,73396.027,75960.126,73521.068,76660.578,73369.185,72937.29,72912.024,73680.4,73695.081,73301.662
X-n502-k39,HNRI,100,18,76474.962,74513.813,73562.665,73226.253,74083.432,74500.966,74129.857,73787.04,73750.434,74259.923,73415.93,75454.396,73470.574,76755.484,73403.627,72830.831,72970.763,73362.335,73879.69,73323.2
X-n502-k39,HNRI,100,19,76999.392,74062.789,73793.12,72935.942,73998.158,74046.44,73781.686,73735.677,73797.891,74203.172,73466.089,74591.241,73576.11,76390.436,73245.073,72761.243,73108.448,73107.23,73555.962,73344.359
X-n502-k39,HNRI,100,20,76829.999,74074.664,74123.063,73068.815,73878.6,74379.704,73698.943,73943.656,73904.746,73811.796,73428.249,73622.852,73700.797,76190.724,73189.336,72714.102,72754.246,72937.061,73540.192,73386.111
X-n502-k39,HNRI,100,21,77021.812,74201.687,73439.601,73130.355,73721.177,74185.927,73778.854,73986.03,73933.008,73882.728,73245.589,73296.627,74037.269,75907.411,73248.077,72581.197,72770.375,73072.112,73433.51,73107.542
X-n502-k39,HNRI,100,22,77217.367,73983.442,73041.933,73406.21,73742.369,73670.331,73565.822,73865.986,73550.254,73684.719,73123.154,73260.145,73832.19,75577.028,73348.033,72619.539,72832.058,73137.209,73327.137,73420.847
X-n502-k39,HNRI,100,23,77188.448,74133.2,73167.817,73397.37,74038.203,73277.336,73674.911,73953.439,73144.47,73536.795,73185.593,72872.676,73256.348,75545.051,73120.556,72749.836,72827.117,73364.943,73374.903,73075.871
X-n502-k39,HNRI,100,24,77619.428,74019.353,73076.186,73231.576,73971.424,72801.061,73345.897,73447.703,73230.979,73502.791,73206.087,72890.385,73154.338,75412.691,72995.495,72702.299,72867.657,73234.259,73236.198,72881.937
X-n502-k39,HNRI,100,25,77207.397,74574.419,73168.001,73109.597,73816.618,72845.093,73574.822,73536.774,72906.901,73347.37,73188.286,73018.011,72961.966,75191.118,72762.41,72654.487,72987.801,73273.699,73184.289,72761.463
X-n502-k39,HNRI,100,26,76686.842,74166.144,73172.788,73124.092,73730.711,72833.098,73486.07,73735.491,72773.279,73654.071,73468.901,72995.993,72929.594,75373.111,72830.914,72715.324,72997.156,73139.184,73126.985,72589.223
X-n502-k39,HNRI,100,27,76139.142,74304.852,73225.257,73096.823,73721.178,72900.056,73575.209,73759.493,72776.856,73275.532,73546.129,73149.604,72817.998,75266.648,72891.667,72731.832,72961.326,72898.902,73128.259,72624.141
X-n502-k39,HNRI,100,28,75857.822,74010.107,73243.261,73090.933,73887.771,72857.31,73467.984,73177.969,72661.528,72971.799,73596.173,73158.582,72802.524,75279.167,72855.577,72819.233,72988.767,73028.585,73251.649,72561.015
X-n502-k39,HNRI,100,29,75925.37,73689.292,73172.862,72947.873,73807.518,72638.067,73268.014,73174.43,72749.194,73085.195,73204.401,73207.975,72713.494,75116.689,73014.351,72960.973,73001.628,73140.103,73010.781,72567.864
X-n502-k39,HNRI,100,30,75468.552,73829.473,72881.372,72986.662,73733.101,72889.714,73295.184,72793.886,72840.191,73034.439,73181.451,73300.55,72903.831,75195.802,72942.162,72911.134,73177.563,72973.448,72871.425,72526.787
X-n502-k39,HNRI,100,31,75442.596,73892.83,72797.901,73017.388,73601.906,72652.308,73444.239,72735.057,72797.897,72722.427,73168.198,73178.7,72890.319,74969.693,72800.711,72839.208,73274.166,72919.477,72811.106,72463.644
